assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,ea_index,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,loaned_in,loaned_out,loans_in,loans_out,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
2,29,671,100,100,13,78830,-1,1,3,-3,455.7,7,0,4,4.5,0.0,0,Harry,3.0,29,25,370.4,394,True,1071.6,0,0,0,0,2714,,2018-03-11T17:01:18Z,128,0,1,0,78830.jpg,5.8,0,0,Kane,30.9,False,10,a,17,6,2175.0,191,4873400,10167,5062051,602,0.2,14.8,Kane,5
0,0,2,0,0,0,165990,0,0,-1,1,0.0,0,0,4,0.0,0.0,0,Vincent,0.0,0,0,0.0,395,False,0.0,0,0,0,0,1,Joined Fenerbahce on season-long loan,2017-09-08T16:01:14Z,74,0,0,0,165990.jpg,1.0,0,0,Janssen,0.1,False,9,u,17,6,0.0,1,988,0,9043,0,0.0,0.1,Janssen,0
0,0,33,75,75,1,158534,0,0,-5,5,21.0,0,0,2,1.1,0.0,0,Kyle,0.0,0,0,4.4,498,False,18.6,0,0,0,0,98,Hamstring injury - 75% chance of playing,2018-04-12T18:31:19Z,40,0,0,0,158534.jpg,3.5,0,0,Walker-Peters,0.9,False,37,d,17,6,4.0,7,121768,3,140596,50,0.0,1.8,Walker-Peters,0
0,0,0,0,0,0,168763,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Cameron,0.0,0,0,0.0,511,False,0.0,0,0,0,0,0,Season-long loan to Sheffield United,2017-08-26T07:13:03Z,45,0,0,0,168763.jpg,0.0,0,0,Carter-Vickers,0.0,False,38,u,17,6,0.0,0,378,0,703,0,0.0,0.0,Carter-Vickers,0
0,5,515,100,100,11,173904,0,0,0,0,61.5,0,0,2,2.8,0.0,0,Davinson,1.3,20,0,67.7,520,False,526.8,0,0,0,0,2250,,2017-12-02T17:31:16Z,60,1,0,0,173904.jpg,3.3,1,0,Sánchez,1.1,False,6,a,17,6,89.0,89,125984,102,80851,127,0.2,14.8,Sánchez,1
0,0,0,None,None,0,199404,0,0,0,0,0.0,0,0,3,1.5,0.0,0,Tashan,0.0,0,0,0.0,531,False,0.0,0,0,0,0,0,,None,45,0,0,0,199404.jpg,0.0,0,0,Oakley-Boothe,0.0,False,46,a,17,6,0.0,0,2234,0,2047,0,0.0,0.0,Oakley-Boothe,0
2,9,335,100,100,6,80226,0,0,-1,1,236.5,3,0,2,2.3,0.0,0,Serge,0.8,13,2,81.4,532,False,367.2,0,0,0,0,1427,,2018-02-04T15:31:20Z,59,0,0,0,80226.jpg,4.5,1,0,Aurier,0.9,False,24,a,17,6,209.0,77,137197,43,104357,123,0.1,13.1,Aurier,1
0,0,0,None,None,0,234908,0,0,0,0,0.0,0,0,2,1.5,0.0,0,Juan,0.0,0,0,0.0,534,False,0.0,0,0,0,0,0,,None,45,0,0,0,234908.jpg,0.0,0,0,Foyth,0.0,False,21,a,17,6,0.0,0,1982,1,1901,0,0.0,0.0,Foyth,0
0,2,26,None,None,1,102884,0,0,-3,3,0.0,0,0,1,1.5,0.0,0,Paulo,0.0,0,0,2.7,565,False,27.4,0,0,0,0,90,,None,42,0,0,0,102884.jpg,9.0,0,3,Gazzaniga,0.1,False,22,a,17,6,0.0,9,6956,1,5688,5,0.0,2.1,Gazzaniga,0
0,0,0,None,None,0,175941,0,0,0,0,0.0,0,0,1,1.5,0.0,0,Alfie,0.0,0,0,0.0,566,False,0.0,0,0,0,0,0,,None,40,0,0,0,175941.jpg,0.0,0,0,Whiteman,0.1,False,41,a,17,6,0.0,0,6490,2,3958,4,0.0,0.0,Whiteman,0
0,0,22,100,100,0,95715,0,0,-3,3,45.5,0,0,3,2.3,0.0,0,Lucas,0.8,1,0,9.9,617,False,30.6,0,0,0,0,121,,2018-02-10T12:31:19Z,77,0,0,0,95715.jpg,1.3,0,0,Rodrigues Moura da Silva,0.0,False,27,a,17,6,22.0,5,12452,6,10810,4,0.1,0.6,Lucas Moura,0
0,0,0,None,None,0,198504,0,0,0,0,0.0,0,0,4,1.5,0.0,0,Kazaiah,0.0,0,0,0.0,643,False,0.0,0,0,0,0,0,,None,45,0,0,0,198504.jpg,0.0,0,0,Sterling,0.0,False,54,a,17,6,0.0,0,1225,59,325,19,0.0,0.0,Sterling,0
3,3,200,None,None,5,73426,0,0,-2,2,219.8,0,0,4,-1.0,0.0,1,Andre,0.5,26,4,92.2,92,False,207.4,0,0,0,0,1273,,None,63,0,0,0,73426.jpg,2.4,0,0,Gray,1.3,False,18,a,18,57,511.0,68,256221,11,310249,43,0.1,10.8,Gray,1
0,0,37,0,0,3,89085,0,0,-3,3,26.0,0,0,3,0.0,0.0,0,Nathaniel,0.0,7,0,19.6,112,False,77.4,0,0,0,0,429,Knee injury - Unknown return date,2017-09-23T14:01:15Z,42,0,0,0,89085.jpg,2.4,0,0,Chalobah,0.8,False,14,i,18,57,93.0,12,130239,4,206605,19,0.0,2.9,Chalobah,1
0,0,82,0,0,1,103127,0,0,0,0,5.6,0,0,2,0.0,0.0,0,Molla,0.0,8,1,14.5,197,False,98.0,0,0,0,0,438,Left out of Watford's 25-man squad for the second half of the season. - Unknown return date,2018-01-20T18:01:16Z,45,0,0,0,103127.jpg,3.2,0,0,Wagué,0.0,False,13,n,18,57,41.0,19,5054,3,4547,2,0.0,4.2,Wagué,0
0,0,0,0,0,0,56827,0,0,0,0,0.0,0,0,1,0.0,0.0,0,Costel,0.0,0,0,0.0,396,False,0.0,0,0,0,0,0,Season-long loan to Deportivo La Coruña,2017-09-05T09:37:07Z,45,0,0,0,56827.jpg,0.0,0,0,Pantilimon,0.1,False,30,u,18,57,0.0,0,296,0,5292,0,0.0,0.0,Pantilimon,0
0,4,386,100,100,5,18656,0,0,0,0,0.2,0,0,1,-1.5,-0.5,0,Heurelho,0.0,39,0,45.1,397,False,452.4,0,0,0,0,2038,,2018-02-24T16:31:20Z,45,0,0,0,18656.jpg,2.7,0,61,Gomes,1.3,False,1,a,18,57,0.0,62,135629,3,168375,44,0.0,13.8,Gomes,0
0,0,35,0,0,1,37742,0,0,-3,3,0.9,0,0,2,0.0,0.0,0,Younes,0.0,3,0,5.0,398,False,47.4,0,0,0,0,151,Lack of match fitness - Unknown return date,2017-09-09T13:01:15Z,42,0,0,0,37742.jpg,3.5,0,0,Kaboul,0.1,False,4,i,18,57,2.0,7,3566,0,23422,0,0.0,1.7,Kaboul,0
0,0,46,100,100,1,41338,0,0,-1,1,1.4,0,0,2,0.5,1.5,5,Craig,2.0,2,0,6.3,399,False,40.0,0,0,0,0,225,,2017-08-26T17:31:14Z,44,0,0,0,41338.jpg,2.3,0,0,Cathcart,0.0,False,15,a,18,57,21.0,9,463,4,1195,2,0.5,2.0,Cathcart,1
0,0,267,75,100,5,41945,0,0,-2,2,25.9,0,0,2,-0.4,0.5,0,Sebastian,1.0,29,0,39.3,400,False,276.4,0,0,0,0,1566,Illness - 75% chance of playing,2018-04-21T15:01:17Z,43,0,0,0,41945.jpg,2.0,0,0,Prödl,0.3,False,5,d,18,57,89.0,42,21384,1,34120,52,0.2,9.8,Prödl,5
4,6,383,100,100,6,40868,0,0,-2,2,574.9,1,0,2,1.0,2.0,6,José,2.5,43,0,115.4,401,False,454.4,0,0,0,0,2111,,2018-04-14T18:01:19Z,48,0,0,0,40868.jpg,2.7,0,0,Holebas,0.6,False,25,a,18,57,123.0,68,69510,17,73342,42,0.5,14.2,Holebas,6
0,0,149,100,100,2,52153,0,0,-2,2,42.7,0,0,2,-1.5,-0.5,0,Miguel,0.0,16,1,27.3,402,False,180.4,0,0,0,0,795,,2018-04-07T13:01:19Z,43,0,0,0,52153.jpg,1.8,1,0,Britos,0.5,False,3,a,18,57,51.0,22,115437,3,145781,2,0.0,5.1,Britos,3
0,2,380,100,100,6,85624,0,0,-1,1,51.4,2,0,2,0.3,1.3,7,Christian,1.8,40,2,76.3,403,False,590.2,0,0,0,0,2129,,2018-02-05T20:01:22Z,44,1,0,0,85624.jpg,2.6,0,0,Kabasele,0.5,False,27,a,18,57,120.0,65,202603,16,185899,19,0.4,14.8,Kabasele,4
1,3,308,100,100,2,52940,0,0,-2,2,190.3,2,0,2,-0.7,0.3,0,Daryl,0.8,35,3,84.8,404,False,406.4,0,0,0,0,1638,,2017-09-09T13:01:15Z,48,0,0,0,52940.jpg,2.6,0,0,Janmaat,0.5,False,2,a,18,57,251.0,55,56980,6,43668,135,0.2,11.5,Janmaat,3
0,2,338,100,100,6,20145,0,0,2,-2,46.6,2,0,2,0.8,1.8,5,Adrian,2.3,40,0,56.1,405,False,410.0,0,0,0,0,2019,,2017-07-20T08:31:12Z,42,0,0,0,20145.jpg,2.2,0,0,Mariappa,5.4,False,6,a,18,57,104.0,54,523668,94,410482,619,0.5,12.9,Mariappa,4
0,0,0,0,0,0,231172,0,0,-1,1,0.0,0,0,2,0.0,0.0,0,Brandon,0.0,0,0,0.0,406,False,0.0,0,0,0,0,0,Joined Dundee United on loan from 5/1 until the end of the season,2018-01-05T13:31:17Z,39,0,0,0,231172.jpg,0.0,0,0,Mason,1.2,False,32,u,18,57,0.0,0,89559,3,98846,30,0.0,0.0,Mason,0
1,9,380,100,100,5,54484,0,0,-2,2,300.8,1,0,2,1.3,2.3,1,Francisco,2.8,32,1,73.4,407,False,320.2,0,0,0,0,1646,,2018-03-11T13:31:19Z,43,0,0,0,54484.jpg,2.9,0,0,Femenía Far,1.6,False,21,a,18,57,111.0,64,517222,18,479393,235,0.7,14.9,Kiko Femenía,2
2,3,300,0,0,6,43250,0,0,0,0,464.8,1,0,3,0.0,0.0,0,Tom,0.0,33,1,92.1,408,False,332.2,0,0,0,0,1900,Hamstring injury - Unknown return date,2018-01-31T22:31:17Z,50,0,1,0,43250.jpg,2.5,1,0,Cleverley,0.4,False,8,i,18,57,124.0,58,102452,0,102791,3,0.0,11.6,Cleverley,1
1,0,215,None,None,4,38439,0,0,-7,7,145.6,0,0,3,0.8,1.8,3,Etienne,2.3,26,1,52.2,409,False,243.8,0,0,0,0,1357,,None,48,0,0,0,38439.jpg,2.1,0,0,Capoue,1.4,False,29,a,18,57,132.0,44,42485,1,299792,10,0.5,9.2,Capoue,3
0,0,0,0,0,0,21123,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Valon,0.0,0,0,0.0,410,False,0.0,0,0,0,0,0,Transferred to Udinese,2017-08-18T06:53:00Z,45,0,0,0,21123.jpg,0.0,0,0,Behrami,0.1,False,None,u,18,57,0.0,0,647,0,10032,0,0.0,0.0,Behrami,0
0,0,0,0,0,0,88935,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Steven,0.0,0,0,0.0,411,False,0.0,0,0,0,0,0,Transferred to Feyenoord,2017-08-02T07:36:23Z,50,0,0,0,88935.jpg,0.0,0,0,Berghuis,0.0,False,None,u,18,57,0.0,0,41,0,239,0,0.0,0.0,Berghuis,0
0,0,11,0,0,1,44604,0,0,0,0,46.5,0,0,3,0.0,0.0,0,Nordin,0.0,3,0,8.0,412,False,22.8,0,0,0,0,198,Season-long loan to Leganés,2017-09-05T09:38:10Z,50,0,0,0,44604.jpg,2.0,0,0,Amrabat,0.0,False,7,u,18,57,10.0,6,3629,0,7654,0,0.0,1.2,Amrabat,0
0,0,0,0,0,0,173514,0,0,-2,2,0.0,0,0,3,0.0,0.0,0,Isaac,0.0,0,0,0.0,413,False,0.0,0,0,0,0,0,Season-long loan to Malaga,2018-01-31T17:01:18Z,53,0,0,0,173514.jpg,0.0,0,0,Success,0.0,False,10,u,18,57,0.0,0,880,0,3077,0,0.0,0.0,Success,0
3,16,626,100,100,9,121599,0,0,3,-3,564.4,1,0,3,0.0,1.0,2,Abdoulaye,1.5,59,7,186.4,414,False,799.8,0,0,0,0,3054,,2017-12-16T16:01:15Z,53,0,0,0,121599.jpg,3.7,0,0,Doucouré,12.8,False,16,a,18,57,495.0,127,2147587,169,1580234,1678,0.3,24.0,Doucouré,10
2,3,256,75,100,1,61566,0,0,-2,2,349.4,0,0,3,2.5,4.3,1,Roberto,4.8,32,4,104.6,415,False,288.8,0,0,0,0,1465,Groin Injury - 75% chance of playing,2018-04-21T15:31:18Z,58,0,0,0,61566.jpg,2.3,0,0,Pereyra,0.3,False,37,d,18,57,408.0,68,19947,26,16986,186,0.8,11.7,Pereyra,3
3,5,160,100,100,4,108413,0,0,-4,4,232.2,1,0,3,2.3,3.3,3,Will,3.8,12,2,58.2,416,False,218.8,0,0,0,0,725,,2017-12-16T14:01:15Z,46,0,0,0,108413.jpg,3.9,0,0,Hughes,0.3,False,19,a,18,57,130.0,47,76230,72,77226,64,0.8,10.2,Hughes,0
2,7,239,100,100,6,41725,0,0,-2,2,324.4,1,0,4,0.5,1.5,2,Troy,2.0,29,5,109.8,417,False,326.0,0,0,0,0,1722,,2018-02-10T14:01:19Z,63,0,1,0,41725.jpg,2.7,1,0,Deeney,1.1,False,9,a,18,57,453.0,71,125396,34,114443,308,0.3,11.3,Deeney,1
1,1,52,100,100,2,20046,0,0,-2,2,92.4,0,0,4,-1.0,0.0,2,Stefano,0.5,9,1,29.8,418,False,74.6,0,0,0,0,442,,2017-12-07T18:31:15Z,53,0,0,0,20046.jpg,1.6,0,0,Okaka,0.3,False,33,a,18,57,145.0,24,50825,5,65904,8,0.1,4.5,Okaka,2
0,0,0,0,0,0,49696,0,0,-1,1,0.0,0,0,4,0.0,0.0,0,Mauro,0.0,0,0,0.0,419,False,0.0,0,0,0,0,0,Joined Al Nasr on a season-long loan on 2/10,2017-07-12T10:31:11Z,54,0,0,0,49696.jpg,0.0,0,0,Zárate,0.0,False,20,u,18,57,0.0,0,1769,0,2251,0,0.0,0.0,Zárate,0
0,0,61,0,0,0,16045,0,0,-2,2,46.1,0,0,3,0.0,0.0,0,Ben,0.0,12,0,13.1,486,False,74.2,0,0,0,0,455,Released,2018-02-01T10:24:19Z,43,0,0,0,16045.jpg,1.5,0,0,Watson,0.1,False,23,u,18,57,10.0,12,15062,0,16972,1,0.0,2.8,Watson,1
0,0,12,None,None,0,133801,0,0,-1,1,11.0,0,0,4,-1.2,-0.2,0,Jerome,0.3,1,0,1.9,499,False,4.4,0,0,0,0,29,,None,49,0,0,0,133801.jpg,1.0,0,0,Sinclair,0.2,False,17,a,18,57,4.0,4,11390,6,13995,5,0.1,0.8,Sinclair,0
8,4,302,100,100,8,212319,0,0,-1,1,373.8,2,0,3,-0.5,0.5,1,Richarlison,1.0,51,5,200.1,501,False,482.6,0,0,0,0,2627,,2017-12-12T23:31:15Z,59,0,0,0,212319.jpg,3.4,0,0,de Andrade,7.0,False,11,a,18,57,1150.0,120,2075279,55,1793465,513,0.2,20.3,Richarlison,4
3,4,270,None,None,4,100412,0,0,-1,1,330.7,0,0,3,-1.2,-0.2,0,André,0.3,31,1,85.8,527,False,266.0,0,0,0,0,1522,,None,54,0,0,0,100412.jpg,2.3,0,0,Carrillo,0.1,False,28,a,18,57,261.0,63,13229,1,11737,1,0.1,11.7,Carrillo,2
0,5,222,None,None,4,48332,0,0,0,0,0.0,0,0,1,1.3,2.3,6,Orestis,2.8,21,0,23.7,536,False,236.6,0,0,0,0,1111,,None,45,0,0,0,48332.jpg,3.4,0,32,Karnezis,0.2,False,30,a,18,57,0.0,44,16592,11,6056,56,0.6,9.8,Karnezis,0
2,5,186,100,100,2,66247,0,0,-5,5,142.1,1,0,2,-1.5,-0.5,0,Marvin,0.0,18,0,35.2,537,False,185.2,0,0,0,0,993,,2017-12-09T16:01:16Z,40,0,0,0,66247.jpg,2.3,1,0,Zeegelaar,0.3,False,22,a,18,57,24.0,28,113545,23,100415,53,0.0,7.0,Zeegelaar,4
0,0,0,0,0,0,204760,0,0,0,0,0.0,0,0,4,0.0,0.0,0,Michael,0.0,0,0,0.0,581,False,0.0,0,0,0,0,0,Season-long loan to Boreham Wood,2018-01-12T19:17:51Z,45,0,0,0,204760.jpg,0.0,0,0,Folivi,0.1,False,39,u,18,57,0.0,0,22521,0,16118,5,0.0,0.0,Folivi,0
0,0,0,None,None,0,154506,0,0,0,0,0.0,0,0,1,-1.5,-0.5,0,Daniel,0.0,0,0,0.0,582,False,0.0,0,0,0,0,0,,None,40,0,0,0,154506.jpg,0.0,0,0,Bachmann,0.1,False,35,a,18,57,0.0,0,8526,1,3985,4,0.0,0.0,Bachmann,0
1,3,79,0,0,2,94924,0,0,-5,5,123.7,1,0,3,0.0,0.0,0,Gerard,0.0,2,1,27.4,609,False,78.2,0,0,0,0,311,Foot injury - Unknown return date,2018-02-24T20:01:18Z,55,0,0,0,94924.jpg,5.3,0,0,Deulofeu,0.4,False,7,i,18,57,72.0,21,267808,0,247085,49,0.0,3.8,Deulofeu,0
0,0,0,None,None,0,179725,0,0,0,0,0.0,0,0,3,-1.5,-0.5,0,Carl,0.0,0,0,0.0,613,False,0.0,0,0,0,0,0,,None,45,0,0,0,179725.jpg,0.0,0,0,Stewart,0.0,False,40,a,18,57,0.0,0,353,1,239,1,0.0,0.0,Stewart,0
0,0,5,None,None,0,219002,0,0,-1,1,24.7,0,0,3,-1.5,-0.5,0,Dodi,0.0,1,0,3.6,615,False,6.6,0,0,0,0,15,,None,49,0,0,0,219002.jpg,1.0,0,0,Lukebakio,0.0,False,20,a,18,57,5.0,1,198,0,142,0,0.0,0.2,Lukebakio,0
0,0,0,0,0,0,144660,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Didier,0.0,0,0,0.0,618,False,0.0,0,0,0,0,0,,2018-02-02T10:01:19Z,45,0,0,0,144660.jpg,0.0,0,0,Ndong,0.0,False,12,a,18,57,0.0,0,774,1,432,0,0.0,0.0,Ndong,0
0,0,0,None,None,0,209420,0,0,0,0,0.0,0,0,2,-1.5,-0.5,0,Joy,0.0,0,0,0.0,625,False,0.0,0,0,0,0,0,,None,40,0,0,0,209420.jpg,0.0,0,0,Mukena,0.0,False,48,a,18,57,0.0,0,2542,2,1096,5,0.0,0.0,Mukena,0
2,1,426,100,100,6,42427,0,0,0,0,351.7,0,0,2,2.0,1.0,1,Kieran,2.5,42,0,93.2,8,False,449.8,0,0,0,0,2556,,2018-02-12T20:01:19Z,50,0,0,0,42427.jpg,2.4,0,0,Gibbs,0.4,False,3,a,19,35,129.0,73,52644,17,47046,22,0.5,14.6,Gibbs,2
2,0,287,0,0,4,1632,0,0,-1,1,274.9,0,0,3,0.0,0.0,0,Gareth,0.0,35,1,82.0,151,False,347.8,0,0,0,0,1921,Knee injury - Unknown return date,2018-03-03T09:31:17Z,44,0,0,0,1632.jpg,2.2,0,0,Barry,0.8,False,18,i,19,35,195.0,56,70658,0,135887,16,0.0,12.7,Barry,4
1,0,123,100,0,3,40755,0,0,-1,1,184.6,0,0,4,-0.2,0.0,0,Daniel,0.3,7,2,61.5,236,False,130.6,0,0,0,0,508,,2018-04-15T14:01:19Z,79,0,0,0,40755.jpg,2.3,0,0,Sturridge,0.6,False,15,a,19,35,300.0,30,78214,6,94272,4,0.0,3.8,Sturridge,0
0,0,7,100,100,0,12086,0,0,0,0,0.0,0,0,1,-0.5,-1.5,0,Boaz,0.0,1,0,1.2,420,False,12.2,0,0,0,0,90,,2017-10-21T15:31:14Z,40,0,0,0,12086.jpg,1.0,0,2,Myhill,3.2,False,13,a,19,35,0.0,1,112456,5,130164,71,0.0,0.3,Myhill,1
0,8,565,100,100,8,9089,0,0,-2,2,20.0,1,0,1,2.8,1.8,1,Ben,3.3,53,0,66.4,421,False,641.8,0,0,0,0,3060,,2018-01-26T15:01:18Z,43,0,0,0,9089.jpg,3.1,0,89,Foster,9.5,False,1,a,19,35,0.0,105,508393,285,766240,549,0.8,24.4,Foster,2
1,6,355,None,None,5,67527,0,0,-3,3,263.6,0,0,2,1.8,0.8,1,Allan-Roméo,2.3,38,0,68.3,422,False,398.2,0,0,0,0,2036,,None,47,0,0,0,67527.jpg,2.3,0,0,Nyom,1.1,False,2,a,19,35,23.0,59,176473,7,184989,8,0.5,12.6,Nyom,5
2,5,452,100,100,6,37642,0,0,-1,1,104.1,1,0,2,1.0,0.0,1,Jonny,1.5,38,2,85.1,423,False,536.0,0,0,0,0,2268,,2018-04-07T17:31:19Z,49,1,0,0,37642.jpg,2.9,0,0,Evans,1.0,False,6,a,19,35,211.0,77,133598,14,129654,41,0.3,15.7,Evans,7
1,3,392,100,100,6,60232,0,0,-2,2,170.4,1,0,2,2.8,1.8,4,Craig,3.3,37,2,97.6,424,False,550.4,0,0,0,0,2240,,2018-01-20T14:01:19Z,48,0,0,0,60232.jpg,3.0,0,0,Dawson,1.5,False,25,a,19,35,252.0,74,122726,37,331322,74,0.7,15.4,Dawson,5
0,0,73,100,100,0,19272,0,0,-5,5,4.9,0,0,2,-0.5,-1.5,0,Gareth,0.0,15,0,9.3,425,False,85.4,0,0,0,0,454,,2018-01-31T20:01:18Z,45,0,0,0,19272.jpg,0.9,0,0,McAuley,0.5,False,23,a,19,35,2.0,8,7069,2,86712,8,0.0,1.8,McAuley,0
1,3,315,100,100,6,49944,0,0,-2,2,272.9,1,0,3,3.8,2.8,10,Jake,4.3,39,1,79.5,426,False,353.8,0,0,0,0,2401,,2018-01-27T22:01:17Z,48,0,0,0,49944.jpg,2.3,0,0,Livermore,0.1,False,8,a,19,35,165.0,71,9706,106,16422,12,0.9,14.8,Livermore,4
0,3,30,75,75,1,54908,0,0,-4,4,25.9,1,0,3,-0.4,-1.1,0,Nacer,0.0,2,1,10.1,427,False,42.4,0,0,0,0,174,Lack of match fitness - 75% chance of playing,2017-12-23T14:01:17Z,56,0,0,0,54908.jpg,4.3,0,0,Chadli,0.2,False,22,d,19,35,33.0,13,9748,0,39652,0,0.0,2.3,Chadli,1
0,0,35,0,0,2,18008,0,0,-2,2,40.4,0,0,3,0.0,0.0,0,James,0.0,1,1,14.5,428,False,56.0,0,0,0,0,205,Achilles injury - Expected back 28 Apr,2017-10-12T08:31:15Z,53,0,0,0,18008.jpg,3.3,0,0,Morrison,0.0,False,7,i,19,35,47.0,13,2710,0,3230,0,0.0,2.5,Morrison,0
0,0,124,100,100,3,55829,0,0,-2,2,29.1,0,0,3,0.0,-1.0,0,Claudio,0.5,17,0,23.2,429,False,142.8,0,0,0,0,898,,2017-08-27T12:31:14Z,43,0,0,0,55829.jpg,1.4,0,0,Yacob,0.2,False,5,a,19,35,59.0,23,23519,3,32016,9,0.1,5.3,Yacob,5
0,1,133,100,100,4,63370,0,0,-3,3,263.0,0,0,3,1.0,0.0,2,James,1.5,18,1,71.9,430,False,207.6,0,0,0,0,1126,,2018-01-26T15:01:18Z,47,1,0,0,63370.jpg,1.4,0,0,McClean,0.1,False,14,a,19,35,261.0,39,6504,3,10128,2,0.3,8.3,McClean,5
0,0,0,0,0,0,173809,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Jonathan,0.0,0,0,0.0,431,False,0.0,0,0,0,0,0,,2017-08-30T09:33:00Z,45,0,0,0,173809.jpg,0.0,0,0,Leko,0.0,False,45,a,19,35,0.0,0,977,2,4540,2,0.0,0.0,Leko,0
3,0,237,100,100,8,50229,0,0,-6,6,469.8,0,0,3,1.3,0.3,2,Matt,1.8,32,1,110.7,432,False,312.6,0,0,0,0,1907,,2018-01-02T20:01:19Z,54,0,0,0,50229.jpg,2.4,0,0,Phillips,0.5,False,10,a,19,35,324.0,67,74835,4,182449,6,0.3,12.4,Phillips,3
0,2,70,100,100,4,195864,0,0,-1,1,64.8,0,0,3,-0.5,-1.5,0,Sam,0.0,7,1,26.3,433,False,102.4,0,0,0,0,534,,2018-04-15T14:01:19Z,44,0,0,0,195864.jpg,2.4,0,0,Field,0.1,False,28,a,19,35,95.0,23,21779,1,22072,1,0.0,5.2,Field,3
7,6,344,100,100,7,19151,0,0,-5,5,594.1,0,0,3,2.3,1.3,5,Chris,2.8,21,0,109.1,434,False,378.6,0,0,0,0,1647,,2018-03-10T14:01:18Z,50,0,0,0,19151.jpg,3.1,0,0,Brunt,0.5,False,11,a,19,35,117.0,72,127961,17,139737,5,0.6,14.4,Brunt,3
3,5,268,100,100,4,57134,0,0,-5,5,353.8,1,0,4,5.5,4.5,9,Salomón,6.0,47,7,161.3,435,False,422.6,0,0,0,0,2531,,2018-01-02T20:01:19Z,60,0,0,0,57134.jpg,2.9,0,0,Rondón,0.9,False,9,a,19,35,850.0,97,112054,301,163841,96,1.0,16.2,Rondón,4
0,1,77,100,100,4,49440,0,0,-1,1,105.5,0,0,4,-0.2,-1.2,1,Hal,0.3,13,2,48.3,436,False,119.8,0,0,0,0,796,,2018-04-11T18:31:18Z,49,0,0,0,49440.jpg,1.6,1,0,Robson-Kanu,0.4,False,4,a,19,35,264.0,30,50517,17,74627,7,0.1,6.1,Robson-Kanu,2
1,11,314,100,100,8,44683,0,0,-7,7,324.4,0,0,4,4.8,3.8,2,Jay,5.3,40,7,164.0,437,False,439.4,0,0,0,0,2581,,2018-01-26T15:01:18Z,53,0,0,0,44683.jpg,3.0,0,0,Rodriguez,2.2,False,19,a,19,35,886.0,103,285544,690,303425,242,1.0,19.4,Rodriguez,2
0,8,574,100,100,8,77777,0,0,1,-1,99.0,1,0,2,2.3,1.3,1,Ahmed El-Sayed,2.8,53,2,117.1,468,False,888.4,0,0,0,0,3116,,2018-01-26T15:01:18Z,46,0,0,0,77777.jpg,2.8,0,0,Hegazi,18.2,False,26,a,19,35,181.0,99,1958551,455,1521058,1025,0.6,21.5,Hegazi,3
0,0,6,0,0,0,232427,0,0,0,0,20.4,0,0,3,0.0,0.0,0,Rekeem,0.0,0,0,2.7,507,False,6.6,0,0,0,0,20,,2017-08-31T22:22:40Z,45,0,0,0,232427.jpg,1.0,0,0,Harper,0.0,False,34,a,19,35,0.0,1,1468,0,2243,0,0.0,0.2,Harper,0
0,0,0,0,0,0,215457,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Kane,0.0,0,0,0.0,508,False,0.0,0,0,0,0,0,Joined Exeter in season-long loan deal,2017-09-04T11:31:15Z,40,0,0,0,215457.jpg,0.0,0,0,Wilson,0.2,False,49,u,19,35,0.0,0,15353,0,20138,0,0.0,0.0,Wilson,0
2,0,75,100,100,0,197937,0,0,-6,6,73.9,0,0,3,0.0,-1.0,1,Oliver,0.5,11,0,22.5,524,False,77.4,0,0,0,0,356,,2017-10-16T23:31:15Z,49,0,0,0,197937.jpg,1.5,0,0,Burke,0.0,False,17,a,19,35,75.0,23,4419,1,4127,2,0.1,4.7,Burke,0
3,4,245,100,100,3,73494,0,0,-3,3,215.0,0,0,3,0.0,-1.0,0,Grzegorz,0.5,30,0,56.9,533,False,270.4,0,0,0,0,1557,,2018-02-12T20:01:19Z,47,0,0,0,73494.jpg,2.2,0,0,Krychowiak,0.1,False,20,a,19,35,83.0,53,32131,2,28387,2,0.1,11.3,Krychowiak,2
0,0,0,None,None,0,112520,0,0,0,0,0.0,0,0,1,-0.5,-1.5,0,Alex,0.0,0,0,0.0,557,False,0.0,0,0,0,0,0,,None,40,0,0,0,112520.jpg,0.0,0,0,Palmer,0.1,False,40,a,19,35,0.0,0,13141,1,6044,4,0.0,0.0,Palmer,0
0,0,0,0,0,0,209419,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Max,0.0,0,0,0.0,572,False,0.0,0,0,0,0,0,Season-long loan to Ross County,2018-02-01T10:37:21Z,40,0,0,0,209419.jpg,0.0,0,0,Melbourne,0.0,False,53,u,19,35,0.0,0,2709,0,1923,0,0.0,0.0,Melbourne,0
